first_name,last_name,birthday_formatted,above_18,membership_id
Ronald,Baird,19981021,true,Baird_1ef86
Christopher,Cochran,19791125,true,Cochran_26dc7
Kyle,Torres,19850720,true,Torres_d49c9
William,Oconnor,20160627,false,Oconnor_6e62c
Caleb,Kelly,20090803,false,Kelly_39383
Rachael,Garcia,19860621,true,Garcia_1f30d
Brandon,Weber,19920214,true,Weber_34f11
Thomas,Hoover,20040824,true,Hoover_1daab
Michelle,Jimenez,19820725,true,Jimenez_7cce5
Rebecca,Davis,20111020,false,Davis_cbe39
Miranda,Flynn,19640514,true,Flynn_87a98
Jennifer,Perez,19761030,true,Perez_d8fdd
James,Newton,20040810,true,Newton_d37d4
Peter,Hernandez,19640331,true,Hernandez_be7cd
Nicholas,Combs,19671231,true,Combs_f3cbc
Karen,Wilson,20060201,false,Wilson_2fb36
Jenna,Campbell,19550819,true,Campbell_7066e
Michelle,Melendez,19880603,true,Melendez_d5ff1
Andrew,Gallagher,19600921,true,Gallagher_490a6
Laura,Ross,19641120,true,Ross_d338e
Teresa,Lindsey,19670701,true,Lindsey_12fb1
James,Frost,19560322,true,Frost_83e31
Robert,Jackson,19680409,true,Jackson_b28c6
John,Norman,19830605,true,Norman_35463
Alicia,Anderson,20130523,false,Anderson_acdd1
Jason,Chang,19860510,true,Chang_0c9a1
Laura,Gray,19980604,true,Gray_94728
Wanda,Long,20160224,false,Long_b4a6d
Sylvia,Koch,19980630,true,Koch_cbcaa
Melissa,Higgins,19660606,true,Higgins_88e5d
Eric,Glover,19641229,true,Glover_d1e28
Daniel,Cisneros,19830527,true,Cisneros_82381
Emily,Graham,19741102,true,Graham_bd397
Sherri,Smith,19541128,true,Smith_b58d5
Dr.,Smith,19631027,true,Smith_40ced
Terri,Aguirre,19840714,true,Aguirre_fc8f7
Natalie,Haney,19860203,true,Haney_b5b0e
Casey,Holder,20161207,false,Holder_0eacf
Lisa,Duran,20040119,true,Duran_13b1a
David,Smith,20050825,false,Smith_444a6
Emily,Andrews,19550427,true,Andrews_bbb39
Kyle,Harvey,20060530,false,Harvey_e472d
Laura,Wu,19850614,true,Wu_9d842
Elijah,Johnson,20170524,false,Johnson_723ea
Brittany,Montgomery,19731117,true,Montgomery_d4535
Aaron,Mccarthy,19820517,true,Mccarthy_2b170
Sarah,Harris,20010530,true,Harris_526ca
Jacqueline,Johnston,19850220,true,Johnston_7b7c0
Tina,Wood,19990824,true,Wood_e9467
Karen,Duncan,19670225,true,Duncan_d5da0
Victor,Owens,19960815,true,Owens_620f1
Nathan,Warren,19600407,true,Warren_3a65a
Kenneth,Brown,19500926,true,Brown_05e9d
Jill,Cain,20021111,true,Cain_16b5c
Kimberly,Koch,19870125,true,Koch_43971
Allison,Obrien,19620423,true,Obrien_00e34
Robert,Martinez,20111123,false,Martinez_8cd4a
Peter,Wilson,19600910,true,Wilson_a8f5b
Kelsey,Wiley,20011130,true,Wiley_21325
Eric,Murray,19870731,true,Murray_8694a
John,Rogers,19710509,true,Rogers_83dc9
Luke,Estrada,20131208,false,Estrada_9a251
Mr.,Clark,20070422,false,Clark_37154
Kimberly,Koch,20160320,false,Koch_c6a12
Laura,Bailey,19700811,true,Bailey_13f67
Allison,Frye,19750927,true,Frye_25ae1
Krystal,Owens,19930417,true,Owens_c0e19
Denise,Ferguson,20120901,false,Ferguson_607b9
Crystal,Alexander,19870620,true,Alexander_d155c
Henry,Cummings,20110701,false,Cummings_f8642
Lori,Morgan,19740607,true,Morgan_2eae7
Donald,Barton,19521207,true,Barton_e5b1c
Janet,Collins,19840721,true,Collins_120bd
Austin,Rosales,20011116,true,Rosales_dff63
Kathy,White,20000615,true,White_fae51
Mrs.,Preston,20160114,false,Preston_25e78
John,Hudson,20140831,false,Hudson_e3019
Don,Ryan,19510529,true,Ryan_b8ced
Sarah,Morgan,20030219,true,Morgan_94352
Samuel,Patel,20140530,false,Patel_ebdcb
Robert,Wilson,19550305,true,Wilson_e6453
Megan,Aguilar,19580119,true,Aguilar_4fe98
Jonathan,Green,19521128,true,Green_d117d
Jacob,Tate,19910423,true,Tate_d4144
Trevor,Brown,19691030,true,Brown_2e40b
Kristine,Barker,19751106,true,Barker_8521a
Cameron,Brown,20010903,true,Brown_cb134
Lauren,Taylor,20150608,false,Taylor_abf23
Brandon,Murphy,19550409,true,Murphy_b47e0
Paul,Ward,19550908,true,Ward_a0e70
Cynthia,Ward,19680321,true,Ward_df46e
Kristin,Lawson,19761101,true,Lawson_a0aec
Stephen,Roberts,20130315,false,Roberts_7ce91
Victor,Rivera,20040901,true,Rivera_b8db5
James,Castaneda,19640126,true,Castaneda_7660a
Ryan,Olsen,20120419,false,Olsen_d071c
Alejandra,Jones,19680918,true,Jones_74a6d
Cheyenne,Miranda,19710601,true,Miranda_6b1c3
Courtney,Maxwell,19750414,true,Maxwell_066a9
Lindsay,Acosta,19880323,true,Acosta_9d4fc
Michael,Middleton,19810804,true,Middleton_02dfc
Katrina,Perry,19950328,true,Perry_2e0bc
Bailey,Johnson,20091208,false,Johnson_afea8
Robert,Ortiz,19761108,true,Ortiz_66abd
Glenda,Woods,19811007,true,Woods_ccade
Doris,Meyer,19720902,true,Meyer_cf219
Connie,Harper,19950627,true,Harper_709ac
Tyler,Parker,19541202,true,Parker_2b641
Julie,Hernandez,19710323,true,Hernandez_94269
Nicole,DVM,19900402,true,DVM_5906f
John,Benitez,19670606,true,Benitez_0ecd4
Dustin,Thomas,19670614,true,Thomas_ea9ee
Sheri,Carter,19560807,true,Carter_57843
Ryan,Davis,19640324,true,Davis_dcb89
Shelby,Kaufman,20141016,false,Kaufman_01f89
Debbie,Burns,19830806,true,Burns_f2b3a
Kyle,Morales,19991113,true,Morales_d8cee
Nicole,Johnson,19770413,true,Johnson_b1634
Gabriel,Preston,19961120,true,Preston_b6298
Casey,Johnston,20100329,false,Johnston_ba931
Sean,Adams,19730519,true,Adams_3d54a
Joel,MD,20030609,true,MD_8f419
Mark,Williams,19710614,true,Williams_22f89
Joseph,Bartlett,19850617,true,Bartlett_5510d
Debra,Wilson,19950922,true,Wilson_66051
Megan,Sullivan,19550223,true,Sullivan_40445
Jake,Davis,20080711,false,Davis_e8005
Timothy,Russell,19950703,true,Russell_89d21
Steven,Hodges,19510903,true,Hodges_0c95a
Meagan,Robinson,19510917,true,Robinson_dbd8c
Brandon,Orozco,19870717,true,Orozco_02d2b
Scott,Sandoval,19711020,true,Sandoval_7db55
Jeremy,Hunter,19531119,true,Hunter_a7e47
Monica,Lloyd,19610225,true,Lloyd_07008
Ryan,Scott,20070222,false,Scott_28260
Kari,Nguyen,19991119,true,Nguyen_6f546
Heidi,Brown,20040606,true,Brown_194e2
Rebecca,Castillo,19520206,true,Castillo_c287a
Terri,Cox,19551104,true,Cox_23226
Timothy,Smith,20160616,false,Smith_4f75e
Molly,Coleman,19810601,true,Coleman_d5b3f
Katherine,Brown,19590907,true,Brown_b3f6d
Kyle,Dalton,20070604,false,Dalton_fa524
Haley,Oconnor,20140927,false,Oconnor_63056
Janet,Tate,20031215,true,Tate_ddfe0
Timothy,Collins,19800312,true,Collins_1f1cf
Michael,Marks,19680216,true,Marks_ccad1
Maria,Day,20070323,false,Day_4e5ba
Jason,Trujillo,19680505,true,Trujillo_c3945
Kristin,Parker,19670817,true,Parker_ad04d
Megan,Livingston,19800714,true,Livingston_13279
Mr.,Jr.,19960226,true,Jr._544ce
Ann,Fuentes,19900503,true,Fuentes_7b4ba
Briana,Vega,19650828,true,Vega_98495
Kathryn,Jackson,20021223,true,Jackson_a63d1
Mary,Galloway,20130331,false,Galloway_f6051
Lorraine,Lee,19760512,true,Lee_446e0
Brittany,Hill,19870605,true,Hill_2c87a
Laura,Benjamin,19520221,true,Benjamin_48964
Jennifer,Collier,20091208,false,Collier_afea8
Lisa,Ramirez,19861025,true,Ramirez_25d62
Angel,Hill,20130916,false,Hill_f4564
Connor,Rivas,19870129,true,Rivas_ce01e
Mrs.,MD,19530623,true,MD_d931f
William,Gay,19780210,true,Gay_469cc
Joshua,Sanchez,19750609,true,Sanchez_57a0d
Nicole,Moon,19630212,true,Moon_b6afc
Kayla,Wilson,19631126,true,Wilson_9d7c3
Brett,Brown,19620422,true,Brown_a85a9
Mr.,Williams,19781024,true,Williams_bb592
Kristin,Rosales,19930226,true,Rosales_57a42
Jennifer,Cruz,20141124,false,Cruz_7d799
Amanda,Chandler,19890701,true,Chandler_3aacf
Taylor,Lopez,19841231,true,Lopez_09ccc
Tyler,Jones,20121129,false,Jones_72ec3
Derek,Walker,20150813,false,Walker_dc49d
Lauren,Chase,19550316,true,Chase_a617f
Dean,Rice,19880628,true,Rice_d19f0
Brenda,Boyer,19821211,true,Boyer_af753
Melissa,Jordan,19701215,true,Jordan_ebb55
Brianna,Valentine,20010503,true,Valentine_97555
Richard,White,20050531,false,White_1fbda
Steven,Paul,19830911,true,Paul_50d18
Jessica,Peck,19510120,true,Peck_6291c
Christopher,Hughes,20020425,true,Hughes_e5750
Nancy,Rodriguez,19810402,true,Rodriguez_1f108
Stacy,Robles,20021102,true,Robles_9f342
Robert,Bray,20161128,false,Bray_6a3ba
Mrs.,DVM,20150418,false,DVM_45b7a
Charles,Butler,20021020,true,Butler_29f5e
Emily,Shaw,19761014,true,Shaw_78d9b
Anne,Dixon,19870714,true,Dixon_14405
Joan,White,19940304,true,White_62837
Darren,Mcfarland,19770710,true,Mcfarland_fd790
Tammy,Lane,20120315,false,Lane_9e8cd
Duane,Smith,20000214,true,Smith_c46e0
Carrie,Martinez,19740124,true,Martinez_a7c33
Jeffery,Hill,19591223,true,Hill_e24f9
Jessica,Clark,19821217,true,Clark_0bb22
Linda,White,19751015,true,White_e9960
Jake,Spencer,20020509,true,Spencer_c21d7
Jeremy,Miller,19721229,true,Miller_14a3c
Alexandra,Blackwell,19671109,true,Blackwell_e5a48
Brian,Best,19501210,true,Best_20811
Mary,Reynolds,20071119,false,Reynolds_cf5f0
Valerie,Armstrong,20140329,false,Armstrong_6aa2b
Joseph,Gray,20040820,true,Gray_57086
Jennifer,Dominguez,19790613,true,Dominguez_52bce
Heather,Rodriguez,20061129,false,Rodriguez_1afff
Curtis,Valdez,19671127,true,Valdez_080bb
Joseph,Chan,19660922,true,Chan_f9d1e
Jeffrey,Edwards,19560204,true,Edwards_82528
John,Schmidt,19730524,true,Schmidt_65d43
Roberto,Adams,19721019,true,Adams_c1ff4
Ian,Vargas,19551120,true,Vargas_01813
Breanna,Merritt,20170227,false,Merritt_86bfd
Sherry,Smith,19630815,true,Smith_a7280
Sara,Dominguez,19860220,true,Dominguez_40133
Gabriel,Short,19860109,true,Short_13899
Kathleen,Ali,19960602,true,Ali_a2746
Jessica,Bailey,19550731,true,Bailey_dc318
Patrick,Johns,19680115,true,Johns_7db6d
Timothy,Massey,19860903,true,Massey_2c63e
Yolanda,White,19950416,true,White_9c980
George,Long,19810731,true,Long_743c0
Danielle,Wilson,19931229,true,Wilson_752a5
Michele,Page,19590912,true,Page_ae336
Benjamin,Smith,19590224,true,Smith_62a52
Michael,Farrell,19870114,true,Farrell_60af1
Richard,Gibson,19520210,true,Gibson_a3c59
Stephanie,Chambers,19790403,true,Chambers_58766
Daniel,Rice,19570612,true,Rice_e6f52
Danielle,Stephens,19610929,true,Stephens_baaae
Ashley,Chase,19821126,true,Chase_2efc5
Carlos,Rangel,19831224,true,Rangel_f4d6c
Lindsey,Castillo,20041016,true,Castillo_c3edb
Scott,Johnson,19880918,true,Johnson_a279b
Sharon,Hicks,19650129,true,Hicks_59405
Ashlee,Oconnell,19970506,true,Oconnell_90cd7
Amy,Parker,19561117,true,Parker_36580
John,Wright,19600309,true,Wright_00ece
Denise,Davis,20120412,false,Davis_c0d79
Beth,Peck,20001122,true,Peck_57f0b
Steve,Ellis,19651213,true,Ellis_7b029
Stacey,Reed,19900204,true,Reed_18655
Christine,Scott,19740902,true,Scott_d3d5c
Mrs.,Rios,19691223,true,Rios_86530
Crystal,Stout,20160425,false,Stout_43f2a
Matthew,Lyons,19510227,true,Lyons_ea05b
Ann,Wolf,19801112,true,Wolf_dbc29
Colleen,Davis,20080629,false,Davis_ece20
Shannon,Miller,20170315,false,Miller_5d24f
Yvonne,Kirk,19660728,true,Kirk_d3257
Daniel,Johnson,19670601,true,Johnson_554d3
Alexander,Stewart,20070725,false,Stewart_2d255
Linda,Gibson,19830115,true,Gibson_58801
Brianna,Schaefer,19760312,true,Schaefer_ff120
Gwendolyn,Lane,19550928,true,Lane_41295
Andrew,Brewer,19910810,true,Brewer_74173
Lisa,Hooper,20030104,true,Hooper_e3542
Angela,Morris,19760207,true,Morris_d143a
Ashley,Montes,19780923,true,Montes_9f7ef
Margaret,Medina,19540429,true,Medina_8704e
Ian,Thomas,19950607,true,Thomas_99e0d
Christopher,Smith,19720128,true,Smith_9e4e9
Victoria,Jones,19810310,true,Jones_f0e85
Mark,Frederick,19990111,true,Frederick_69ebc
Joshua,Atkinson,19931024,true,Atkinson_c0c8e
Russell,Coleman,19851223,true,Coleman_930eb
Michelle,Roberts,19631031,true,Roberts_8cb6a
Dan,Reynolds,19770507,true,Reynolds_12a9a
Tim,Robinson,19720516,true,Robinson_26b4b
Shawn,Sanders,19560603,true,Sanders_09b8b
Carol,White,19780718,true,White_21a39
Dawn,Clark,19711214,true,Clark_7a201
Francisco,Vasquez,19700729,true,Vasquez_a86c0
Andre,West,19571117,true,West_19736
Cristian,Kelley,19510108,true,Kelley_f3101
William,Brown,20140928,false,Brown_e58a1
Ashley,Davidson,20091031,false,Davidson_02b0e
Audrey,Wilson,19670126,true,Wilson_f30ca
Joseph,Long,19881024,true,Long_12c77
John,Smith,19891213,true,Smith_11910
Jeffrey,Turner,19840112,true,Turner_a2281
John,Sloan,20101221,false,Sloan_98db9
Linda,Evans,19710309,true,Evans_9b841
Tammy,Brown,19800329,true,Brown_5847f
Jesse,Perry,19691013,true,Perry_1c3c6
Ricardo,Cruz,19780205,true,Cruz_7bf56
Mary,Stevens,19530923,true,Stevens_21a18
Wendy,Grimes,20141109,false,Grimes_9474d
Anthony,Howe,19781201,true,Howe_a14e2
Collin,Velazquez,19601230,true,Velazquez_7c810
Michael,Dudley,20020410,true,Dudley_26c19
Michelle,Guzman,20000516,true,Guzman_bbfad
Jessica,Smith,19510531,true,Smith_69b70
Kevin,Benitez,20131118,false,Benitez_ea7bd
Amanda,Nichols,19950928,true,Nichols_850e2
Michael,Hall,19570616,true,Hall_8de8e
Marcus,Villarreal,19561228,true,Villarreal_ea2af
Jessica,Fleming,20120528,false,Fleming_73566
Brenda,Long,19510914,true,Long_f0fca
Megan,Taylor,19931005,true,Taylor_7a3e1
Keith,MD,19780715,true,MD_4ab80
Kelly,Lopez,20161104,false,Lopez_b34e1
Natasha,Lee,19500625,true,Lee_46aae
Shane,Gonzales,20160617,false,Gonzales_7aa03
Jill,Brown,19791215,true,Brown_39131
Nicole,Jacobs,19801113,true,Jacobs_1045b
Tanya,Harris,19510911,true,Harris_a98e5
Diane,Mcgee,19610525,true,Mcgee_d4549
Aaron,Salas,19871121,true,Salas_cc7c8
Angela,PhD,19660717,true,PhD_60ba6
Teresa,Flynn,19820506,true,Flynn_c0614
Patrick,Powell,19570117,true,Powell_f50cc
David,Brock,20051210,false,Brock_b7d20
Mr.,DDS,19531028,true,DDS_20163
Tanya,Le,19740917,true,Le_7b90b
Joshua,Martinez,19870430,true,Martinez_c33e0
Justin,Perez,19931230,true,Perez_e2be9
Cristina,Martin,19940319,true,Martin_48ba7
Steven,Campbell,19950928,true,Campbell_850e2
John,Johnson,19530905,true,Johnson_d341a
Jesse,Garcia,19731013,true,Garcia_d90c4
Kelly,Morales,19800227,true,Morales_3cabc
Joseph,Nguyen,19910729,true,Nguyen_37a25
Tabitha,Kim,19600430,true,Kim_364ce
Jonathan,Jones,20100410,false,Jones_4379d
Sheri,Johnson,19880422,true,Johnson_5c594
Amy,Reeves,20080417,false,Reeves_b5e01
Allison,Guzman,19890122,true,Guzman_30c09
Stephanie,Anderson,19660102,true,Anderson_0f0fa
Ronald,Hansen,20091224,false,Hansen_83a29
Melissa,Riley,19650818,true,Riley_04574
Dustin,Roy,19700920,true,Roy_48319
Madeline,Gibson,20060312,false,Gibson_11ae1
Dawn,Mendoza,19770407,true,Mendoza_61b68
Blake,Davis,19580912,true,Davis_23f9b
Julie,Bond,19880917,true,Bond_99c08
Joshua,Brown,19621212,true,Brown_6f7bf
Lori,Pacheco,19620630,true,Pacheco_7ccf5
Zachary,Young,19601018,true,Young_99001
Hector,Johnson,19780505,true,Johnson_c83a3
Lindsey,Briggs,19970414,true,Briggs_541c8
Sandra,Schmidt,19590711,true,Schmidt_be25c
Jill,Garcia,19840725,true,Garcia_32e91
Natasha,Sullivan,19800317,true,Sullivan_1cebb
Adam,Carter,19830508,true,Carter_35ae4
Ms.,Hill,19540212,true,Hill_bc827
George,Clark,19650625,true,Clark_47c72
Lindsey,Arias,19661217,true,Arias_3b264
Mary,Gordon,19701127,true,Gordon_1382e
Craig,Nelson,20070613,false,Nelson_6f4be
Jason,Jones,19680620,true,Jones_f9acb
Emily,Case,19850508,true,Case_1fe51
Seth,Alvarez,19800801,true,Alvarez_f00bd
Matthew,Hammond,19580122,true,Hammond_670d7
Michelle,Davis,19750915,true,Davis_9270b
Carrie,Burnett,19881102,true,Burnett_f83c9
Jose,Reyes,19700929,true,Reyes_0a636
Julia,Lucas,19590522,true,Lucas_6998d
Corey,Russo,19560105,true,Russo_9d208
Thomas,Moore,19550205,true,Moore_ec125
Christine,Delacruz,19551204,true,Delacruz_7ac97
Robert,Goodman,19630217,true,Goodman_dee36
Zachary,Le,19851028,true,Le_44e84
Michael,Carrillo,20000406,true,Carrillo_d203f
Rhonda,Anthony,19740915,true,Anthony_91ec3
Joseph,Hill,20020923,true,Hill_0d4d9
Erin,Davis,19600917,true,Davis_dbcb2
Lucas,Brown,19891101,true,Brown_1ebf8
Timothy,Manning,20080908,false,Manning_a2540
James,Riley,19811222,true,Riley_e0be3
Jennifer,Cook,20050908,false,Cook_9b72d
Pamela,Baker,20150214,false,Baker_a45aa
William,Garcia,19850912,true,Garcia_72e9b
Donna,Lawson,19651212,true,Lawson_643ab
Blake,Murphy,19860131,true,Murphy_4fbc5
Anthony,Mills,19831003,true,Mills_02d28
James,Taylor,19530517,true,Taylor_38cb3
Raymond,Fleming,19741224,true,Fleming_11ddc
Scott,Rowe,20171103,false,Rowe_c182e
Angela,Jones,20160323,false,Jones_257e1
Lauren,Swanson,19610921,true,Swanson_b3ea5
Martin,Kelly,19540521,true,Kelly_d8550
Benjamin,Morgan,19871120,true,Morgan_f45e9
Cynthia,Conway,20170328,false,Conway_fab70
Eric,Phillips,20060730,false,Phillips_d370e
Michael,Reynolds,19630515,true,Reynolds_11d4d
John,Frank,19500519,true,Frank_4dfb9
Mark,Brennan,19730116,true,Brennan_808cd
Taylor,Delacruz,20110805,false,Delacruz_9ff68
Jeremiah,Peters,19620403,true,Peters_61db6
Tony,Perry,19730910,true,Perry_d9da1
Daniel,Sanchez,19760303,true,Sanchez_eb125
Brandy,Anderson,19731209,true,Anderson_93ea7
Amy,Wagner,19690501,true,Wagner_1a383
Nicole,Schmidt,19651109,true,Schmidt_54bf2
Thomas,Williams,19821217,true,Williams_0bb22
Jose,Jacobs,19780923,true,Jacobs_9f7ef
Nathan,Gray,19960618,true,Gray_15cd6
Julia,Chapman,19800101,true,Chapman_02c5b
Jonathan,DDS,19620321,true,DDS_14a4d
Gloria,Green,20181018,false,Green_efcdf
Stephen,Greer,20090720,false,Greer_ab6af
Joyce,Wells,19780120,true,Wells_8992a
Samantha,Olson,19711005,true,Olson_c9142
David,Stein,19840109,true,Stein_35bfa
Ryan,Marks,20070513,false,Marks_87ccf
Robin,Vance,20030723,true,Vance_a10d3
Nichole,Delgado,19720305,true,Delgado_f68ba
Raven,Ford,19960213,true,Ford_36701
Kelly,Hunter,19870507,true,Hunter_d0fea
Andrew,MD,19700612,true,MD_e93c6
Jessica,Hawkins,19711224,true,Hawkins_43c48
Judith,Cortez,19770209,true,Cortez_e9500
Angela,Hunt,19580109,true,Hunt_1c98d
Bill,Braun,19530218,true,Braun_3685e
Denise,Harding,20181202,false,Harding_ea6df
Marcus,Rodriguez,19690511,true,Rodriguez_3a35b
Sarah,Reed,19960709,true,Reed_616fa
Daniel,Grimes,19821126,true,Grimes_2efc5
Craig,Smith,19860122,true,Smith_100ac
Alan,Thompson,19520607,true,Thompson_5947f
Brian,Rogers,20001205,true,Rogers_74ee5
Jason,Hill,20120905,false,Hill_5d9e8
Stephanie,White,19770907,true,White_1e0af
Natalie,Thomas,19670827,true,Thomas_b8942
Kenneth,Butler,20121030,false,Butler_56562
Ariel,Morgan,19611122,true,Morgan_8d79b
Miguel,Gutierrez,19850409,true,Gutierrez_25862
Samuel,Solomon,19871230,true,Solomon_23bae
Justin,Whitaker,19970925,true,Whitaker_9dfcd
Kelly,Munoz,19820403,true,Munoz_a8604
Katherine,Lawson,19640706,true,Lawson_d1cfb
Catherine,Richards,20061118,false,Richards_9e8ef
Kelly,Porter,19820915,true,Porter_3ed54
Daniel,Perez,20180904,false,Perez_cfcc9
Mark,Rodriguez,20050502,false,Rodriguez_0fe94
Katrina,Miller,19540308,true,Miller_5c2c0
Joseph,Riggs,20180623,false,Riggs_b65de
Raymond,Conner,19970128,true,Conner_71970
Elizabeth,Young,19880330,true,Young_a6997
Cory,Garcia,19550202,true,Garcia_14ae7
Richard,Hall,19990325,true,Hall_e0473
Nicole,Adams,19990214,true,Adams_73cda
Jennifer,Williams,19570825,true,Williams_5a3b4
Steven,Turner,19870609,true,Turner_d61ae
Janet,Meyer,19681117,true,Meyer_e5877
Anna,Torres,19720607,true,Torres_436c4
Lindsey,MD,19740917,true,MD_7b90b
Jillian,White,20150903,false,White_31736
Angela,Hill,19740122,true,Hill_6b715
Michael,Jackson,19920412,true,Jackson_39488
Brandi,MD,19800429,true,MD_e2c1f
Nancy,Aguilar,19870602,true,Aguilar_36461
Lori,Fuller,19680101,true,Fuller_9068b
Gregory,Garcia,20050204,false,Garcia_44890
Ryan,Hood,19590615,true,Hood_75dcb
April,Garza,19711021,true,Garza_7a2b7
Caleb,Hayes,19920714,true,Hayes_d158d
Frank,Villegas,20050117,false,Villegas_0003d
John,Gutierrez,19611122,true,Gutierrez_8d79b
Corey,Wilson,19531011,true,Wilson_da57e
Denise,Dominguez,19660628,true,Dominguez_db12a
Stacy,Curtis,19891211,true,Curtis_8548d
Michael,Ramirez,19841225,true,Ramirez_43e5b
Holly,James,19641104,true,James_e7a3a
Joy,Estrada,19671007,true,Estrada_47d61
Kimberly,Brewer,20150716,false,Brewer_0e494
Mrs.,Mcguire,19560111,true,Mcguire_09ed1
Cynthia,MD,20070730,false,MD_a4aa3
Daniel,Rowland,19520708,true,Rowland_226c1
Christopher,Mcneil,19750314,true,Mcneil_5fd82
Ruben,Rodriguez,20171016,false,Rodriguez_f0f1e
Alicia,Mccarty,19820916,true,Mccarty_a4b9d
Lisa,Johnson,20110125,false,Johnson_4bb91
Paula,Liu,19660615,true,Liu_48ddf
Timothy,Aguilar,19610516,true,Aguilar_2aca4
Hunter,Gibson,19620227,true,Gibson_b0f3a
Heather,Baldwin,19510905,true,Baldwin_9f8dc
William,Washington,19560625,true,Washington_3aa8c
Todd,Morris,20000426,true,Morris_e0e59
Danielle,Herring,20041106,true,Herring_8c2cb
Jennifer,Buck,19500616,true,Buck_35866
Mr.,Guzman,19621016,true,Guzman_2c0ed
Zoe,Christian,19990319,true,Christian_90eb3
Tanner,Flores,20100714,false,Flores_86b97
Lisa,Gilbert,19721124,true,Gilbert_04df3
Nichole,Martin,20080602,false,Martin_a320c
Joseph,Owen,19610502,true,Owen_b2ff1
Sandra,Dyer,19520902,true,Dyer_c9167
Regina,Smith,19820507,true,Smith_90aee
Nicholas,Watson,19620403,true,Watson_61db6
Jonathan,Gomez,19640826,true,Gomez_0793e
Amy,Smith,20170207,false,Smith_1770e
Mrs.,Ruiz,19720812,true,Ruiz_956d3
Dr.,Wilson,19660813,true,Wilson_18f68
Victoria,Wood,19910622,true,Wood_67f27
Sean,DDS,20030525,true,DDS_bab54
Mandy,Richards,19670920,true,Richards_f129e
Jonathan,Cole,20020623,true,Cole_31a99
Bobby,Young,20071110,false,Young_aeaa7
Julie,Short,19720303,true,Short_22f01
Whitney,Camacho,19970307,true,Camacho_e4f47
Jillian,Knight,19881108,true,Knight_10192
Shawn,Fox,19510127,true,Fox_beb6d
Anthony,Vang,19840120,true,Vang_aa091
Matthew,Taylor,19550110,true,Taylor_c0470
Heather,Baird,19770829,true,Baird_391e1
Angela,Christensen,20171028,false,Christensen_22a98
Gary,Walker,20140824,false,Walker_70f11
Jeanette,Holland,19960824,true,Holland_65c83
Lisa,Hood,20180420,false,Hood_9664c
Julie,Smith,19900102,true,Smith_19bb8
Natasha,Griffith,20000715,true,Griffith_8e44c
Lee,Avila,19890223,true,Avila_0d576
Ryan,Fisher,19871030,true,Fisher_27703
Stephanie,Howe,19630509,true,Howe_80a05
Corey,Thompson,19640528,true,Thompson_16b10
Penny,Higgins,19730523,true,Higgins_bae26
Robert,Norton,20000209,true,Norton_1ef3b
Jeffery,Hall,19550113,true,Hall_55e89
Kenneth,Kim,19990505,true,Kim_c0e4a
Andrew,Macias,19661013,true,Macias_a4116
Nicole,Hicks,20020226,true,Hicks_5484d
Megan,Sparks,19810905,true,Sparks_209d8
Shane,Clark,20080208,false,Clark_8f558
Keith,Hamilton,20161026,false,Hamilton_626e6
Danielle,Garcia,20020722,true,Garcia_8cf3a
Lisa,Jackson,19730114,true,Jackson_89ce6
Jay,Johnson,20100321,false,Johnson_7244c
Kelly,Boyle,20150522,false,Boyle_7d7f9
Matthew,Parker,19500629,true,Parker_03161
Elizabeth,Huffman,19580918,true,Huffman_fb25a
Jennifer,Ingram,19540910,true,Ingram_3142f
Randall,Edwards,20161007,false,Edwards_89f3c
Krystal,Green,19500928,true,Green_c01ce
Hayden,Simpson,20180504,false,Simpson_628ab
Dale,Wells,19671230,true,Wells_c26be
Christina,Stone,19930320,true,Stone_9ab9f
David,Davis,20001006,true,Davis_ce66b
Cindy,Curtis,20110724,false,Curtis_719ca
Danielle,Woodward,20010927,true,Woodward_3e4bb
Jason,Griffin,20050130,false,Griffin_77ee7
Kathy,Reid,19600409,true,Reid_0bb8a
Jackson,Newman,19891010,true,Newman_5ec16
Wesley,Green,20110330,false,Green_494e5
Miranda,Mata,19930124,true,Mata_53cfc
Laura,Roman,19811114,true,Roman_34807
James,Frederick,20130420,false,Frederick_cded3
Christopher,Lewis,20010415,true,Lewis_3781d
Regina,Jackson,20050223,false,Jackson_16afa
Kristin,Vargas,19780329,true,Vargas_a8dd7
Andrew,Phillips,19601202,true,Phillips_1bf51
William,Johnson,20090218,false,Johnson_a285d
Martin,Garza,19741221,true,Garza_565a5
Alexander,Merritt,19800913,true,Merritt_696fd
Glenn,Hernandez,19770619,true,Hernandez_9994f
Corey,Miller,19850213,true,Miller_b972e
Mackenzie,Anderson,19790522,true,Anderson_71b94
Brianna,Barnes,19750721,true,Barnes_25ca4
Kyle,Hunt,19521010,true,Hunt_e54cd
Janet,Sharp,19550813,true,Sharp_d9b7c
Austin,Alexander,19950418,true,Alexander_12438
Bethany,Roberts,19841208,true,Roberts_b7eb4
Kelly,Sanders,19520413,true,Sanders_e9c2f
Matthew,Jones,20000615,true,Jones_fae51
Tiffany,Sanchez,20170805,false,Sanchez_7fa8d
Robert,Salas,19620224,true,Salas_6c9a1
Cindy,Joseph,19700520,true,Joseph_0bde6
Joseph,Lang,19930526,true,Lang_a2c0c
Christina,Barker,19950715,true,Barker_f53cd
Donna,Juarez,19550612,true,Juarez_ab899
