first_name,last_name,birthday_formatted,above_18,membership_id
Tina,Weaver,19870325,true,Weaver_0a95d
Joseph,Huynh,19650315,true,Huynh_309c5
Kelly,Meyer,20150730,false,Meyer_5e725
Mary,Clark,19500128,true,Clark_0d8ca
Sherry,Lyons,19980902,true,Lyons_5c73e
Jonathan,Adams,19910129,true,Adams_f5400
Jeremy,Henderson,19930130,true,Henderson_3d705
Edward,King,19551218,true,King_9111b
Jennifer,Butler,19511118,true,Butler_c810e
Michael,Taylor,20140208,false,Taylor_77ccc
James,House,19630516,true,House_6f50f
Pamela,Kelley,19821125,true,Kelley_fbb0e
Kevin,Peters,19670206,true,Peters_c9aea
Carolyn,Sanchez,20111128,false,Sanchez_a9c6a
Jacqueline,Johnson,20071014,false,Johnson_f7c42
Aaron,Gardner,20080127,false,Gardner_9696a
Randall,Kemp,19970924,true,Kemp_377e5
Kristen,Flores,19950328,true,Flores_2e0bc
Robert,Wilson,19580818,true,Wilson_0fdb8
John,Taylor,19820725,true,Taylor_7cce5
Misty,Mckinney,19870426,true,Mckinney_dd640
Craig,Smith,19780323,true,Smith_525d3
Brianna,Long,19940403,true,Long_8603d
Ms.,Fisher,20180925,false,Fisher_0523c
Elizabeth,Cantrell,19510503,true,Cantrell_e7c56
Jennifer,Ortiz,19810707,true,Ortiz_216c5
Benjamin,Conway,19551228,true,Conway_b14b9
Dr.,Rose,19551120,true,Rose_01813
Noah,Mccarty,19650620,true,Mccarty_6f29c
James,Casey,19860728,true,Casey_aae29
Hector,Stanton,19630617,true,Stanton_28784
Dustin,Watkins,20050609,false,Watkins_ace71
Chloe,Pham,19570514,true,Pham_be089
Jordan,White,19880915,true,White_06275
Melissa,Reese,19661220,true,Reese_5fd3e
Mr.,Taylor,19940131,true,Taylor_bf041
Michele,West,19640505,true,West_19aa6
Jennifer,Baker,19600110,true,Baker_c83ca
Andre,Brown,19900206,true,Brown_cf3e0
Joseph,Murphy,20110709,false,Murphy_a7c9f
Andrew,Stewart,19510212,true,Stewart_5a9fe
Brenda,Jones,19550804,true,Jones_e27fe
Cole,Harris,19620216,true,Harris_eb74a
Kimberly,Levy,19581013,true,Levy_73210
Jerry,Shannon,19510505,true,Shannon_6484d
Blake,Brown,19570615,true,Brown_75572
Brianna,Ford,20041209,false,Ford_10afe
Bryan,Santiago,19880123,true,Santiago_58532
Michelle,Walker,19870825,true,Walker_e241f
David,Lewis,19740306,true,Lewis_382be
Molly,Henry,19740723,true,Henry_10646
Michaela,Sanchez,19640723,true,Sanchez_e7afd
Samantha,Ramirez,19540209,true,Ramirez_4c754
Matthew,DDS,19800908,true,DDS_68587
Stephanie,Marquez,20070529,false,Marquez_66d2b
Maria,Short,19890501,true,Short_3a6bb
Sandra,Hawkins,20120419,false,Hawkins_d071c
James,Copeland,20160424,false,Copeland_6803d
Roberto,Chapman,20111214,false,Chapman_5e7d2
Douglas,Murphy,20020112,true,Murphy_c4a85
Lori,DDS,19540930,true,DDS_8b39b
Cynthia,Weaver,19590808,true,Weaver_49c21
Christopher,Charles,19570824,true,Charles_92426
Joshua,Thompson,19990112,true,Thompson_f8628
Michael,Bowers,20020903,true,Bowers_29d22
Kimberly,Torres,19850623,true,Torres_31d37
Scott,Webb,20170802,false,Webb_0d7c2
Karen,Luna,19590430,true,Luna_930b8
Shane,Bradley,19761005,true,Bradley_26ea3
Shelly,Long,20100504,false,Long_5e28c
Russell,Medina,19960508,true,Medina_8e87d
Anne,Baker,19591003,true,Baker_5b5e5
Christopher,Jones,20090528,false,Jones_3a47d
Kelly,Espinoza,19530330,true,Espinoza_91798
Rachel,Martinez,20160202,false,Martinez_3ef35
Elizabeth,Bailey,19630101,true,Bailey_5c8a5
Lori,Reese,19660117,true,Reese_aa161
James,Cruz,19500730,true,Cruz_a17c6
Kelly,Levy,19940508,true,Levy_b4299
Austin,Roth,20140219,false,Roth_de412
Timothy,Edwards,19501125,true,Edwards_b3448
Michael,Knight,19721107,true,Knight_91b52
Nicolas,Ray,20070115,false,Ray_86b39
Tracy,Butler,19570205,true,Butler_97580
Brian,Novak,19950205,true,Novak_3fd98
Thomas,Burton,19750419,true,Burton_e624b
Mario,Humphrey,19500707,true,Humphrey_42a4f
Kelly,Mcdonald,20040606,true,Mcdonald_194e2
Melinda,Smith,19971024,true,Smith_6325c
Emily,Sanchez,19870603,true,Sanchez_8223a
Dana,Vega,19530817,true,Vega_caa4b
Jessica,Cortez,19621024,true,Cortez_a418a
Kelly,Olson,19650731,true,Olson_fb759
Timothy,Jr.,19550630,true,Jr._24e58
Jonathan,Cummings,19630303,true,Cummings_93089
Steven,Johnson,20081005,false,Johnson_6dfba
Christopher,Sullivan,20070515,false,Sullivan_61807
Kimberly,Garcia,19630801,true,Garcia_ea09c
Michael,Nguyen,19950202,true,Nguyen_c15ac
Kevin,Foster,19990202,true,Foster_d185d
Jennifer,Preston,19911210,true,Preston_a2043
Mary,Chapman,19770416,true,Chapman_e0a65
Marc,Collins,19590316,true,Collins_88f5d
Amber,Sims,19730327,true,Sims_d2fec
Shawn,Kennedy,20070424,false,Kennedy_4a6a4
Christine,Farmer,19550923,true,Farmer_b3376
Pam,Martinez,19650402,true,Martinez_5dbcc
Lisa,Thompson,20150102,false,Thompson_91278
John,Bennett,20150226,false,Bennett_2ed08
Ronald,Dixon,19920507,true,Dixon_a8c21
Paul,Peterson,20021225,true,Peterson_c41f4
Carrie,Jones,19561017,true,Jones_741f9
Tiffany,Carrillo,19930516,true,Carrillo_20b27
Katie,Hanna,19840628,true,Hanna_5b78c
Seth,Villanueva,19690502,true,Villanueva_bbe63
Donna,Lewis,19800422,true,Lewis_febfd
Tina,Hunter,19680801,true,Hunter_6ff00
Sheri,Beck,19660121,true,Beck_fe78b
Kristen,Hall,19810602,true,Hall_4451b
Douglas,Morgan,19520320,true,Morgan_f8970
Zachary,Miller,19770308,true,Miller_e7418
Teresa,Collins,19500117,true,Collins_bc7a6
Devon,Roberts,20031030,true,Roberts_85b61
Amy,Gray,19651017,true,Gray_b32aa
Tracy,Wagner,19591009,true,Wagner_e67bc
Eric,West,20140221,false,West_c92a6
Denise,Harper,20050107,false,Harper_5df7e
Brianna,Richards,19670502,true,Richards_9b972
Shirley,Garcia,19520424,true,Garcia_d9b16
James,Byrd,19750222,true,Byrd_0f2d3
Krista,Mata,20051212,false,Mata_660d2
Vernon,Gomez,20001129,true,Gomez_96007
John,Gilbert,19630327,true,Gilbert_b30bb
Alicia,Medina,19660504,true,Medina_9c4de
Vanessa,Campbell,19690101,true,Campbell_91ac7
Pamela,Berg,20111027,false,Berg_b3f23
Michael,Reilly,19720514,true,Reilly_1c829
Thomas,Austin,19721027,true,Austin_9c4e7
Alejandra,Martinez,19791221,true,Martinez_d6f6b
Lindsey,Powers,19761227,true,Powers_4f3ef
Jacqueline,Sawyer,19570424,true,Sawyer_545e0
Nancy,Wilkins,20131228,false,Wilkins_280bf
Shane,White,19960421,true,White_5db81
Daniel,Rivas,20160318,false,Rivas_74bd9
Andrew,Medina,20040423,true,Medina_7ef99
Donald,Carson,19660117,true,Carson_aa161
Jason,Hamilton,20140519,false,Hamilton_87653
Mark,Perez,19581103,true,Perez_7a6f5
Christina,Mann,19530425,true,Mann_84bb3
Matthew,Miller,20060201,false,Miller_2fb36
Nicholas,Mccarthy,19630706,true,Mccarthy_2fda3
John,Barnett,19730906,true,Barnett_c7d6c
Paige,Hudson,19741005,true,Hudson_e37db
Dr.,MD,19771124,true,MD_f97a3
Gina,Higgins,19530731,true,Higgins_65011
Linda,Ellis,19580113,true,Ellis_86331
Daniel,Wade,20110705,false,Wade_b1949
Jessica,Weiss,19720206,true,Weiss_00672
Erik,Aguilar,19820402,true,Aguilar_f4c0c
Mr.,Baker,20110903,false,Baker_38e9f
Bradley,Compton,19880512,true,Compton_7d290
Timothy,Sanders,19521003,true,Sanders_e813f
Steve,Mccall,19660720,true,Mccall_33ac2
Thomas,Hull,20161219,false,Hull_b06e0
Carla,Cunningham,19671212,true,Cunningham_4457a
Rachel,Sullivan,19820929,true,Sullivan_24113
Latoya,Little,19780807,true,Little_c16bd
Sarah,Harvey,19600331,true,Harvey_119d2
Kayla,Wright,20090224,false,Wright_df62b
Andrew,Tanner,19950429,true,Tanner_aebe2
Aaron,Hansen,19980128,true,Hansen_df29c
Hunter,Atkinson,19940522,true,Atkinson_5cbc2
Richard,Williams,19820503,true,Williams_9f500
Frank,Martinez,20150826,false,Martinez_d8211
Timothy,Burns,19670703,true,Burns_4fcdd
Melissa,Ortiz,19580729,true,Ortiz_84be0
Henry,DDS,20050216,false,DDS_0f14f
Amanda,Mccoy,19730115,true,Mccoy_5fd7b
Pamela,Cox,19630521,true,Cox_daae7
Linda,Ray,19731022,true,Ray_80a21
Brooke,Hernandez,19911114,true,Hernandez_bcb5b
Lisa,Livingston,19500423,true,Livingston_19295
Eugene,Mason,19781213,true,Mason_6bc9b
Stephen,Reid,19970507,true,Reid_98159
Kevin,Landry,19990122,true,Landry_1eebd
Jamie,Porter,19710705,true,Porter_25fc5
Daniel,Cunningham,19730326,true,Cunningham_12799
Victor,Marsh,19710809,true,Marsh_1a910
Mr.,Rodriguez,20081016,false,Rodriguez_2d2f2
Brittany,Bradley,20050416,false,Bradley_79948
Amy,Wallace,19730823,true,Wallace_d36ae
Alex,Smith,20020503,true,Smith_894dd
Timothy,King,19531001,true,King_d731a
Charles,Jennings,19750714,true,Jennings_18c5d
Jessica,Vargas,19810517,true,Vargas_ed53f
Jacqueline,Briggs,19951030,true,Briggs_0cbd4
Laurie,Gonzales,19710726,true,Gonzales_1d2bf
Olivia,Clark,19741001,true,Clark_92a9e
Donald,Molina,20181009,false,Molina_1d4e0
Ricky,Allen,19610619,true,Allen_3a518
Catherine,Rodriguez,19930724,true,Rodriguez_ec84d
Mr.,Torres,19810423,true,Torres_db13a
David,Shepherd,19530813,true,Shepherd_af176
Jonathan,Hansen,19770829,true,Hansen_391e1
Benjamin,Griffin,19620129,true,Griffin_edc21
Tracey,Hess,19801108,true,Hess_3ffe6
Victoria,Walker,19651201,true,Walker_b7da5
Cathy,Carney,19970522,true,Carney_0d73a
John,Gibbs,19800328,true,Gibbs_738c1
Angela,Torres,20070731,false,Torres_a7973
Harold,Glover,19650404,true,Glover_719e3
Dawn,Myers,19930921,true,Myers_3cbfe
Ashley,Spencer,19910126,true,Spencer_c60e6
Mary,Walters,19700330,true,Walters_b8b5c
Christina,Davenport,19541010,true,Davenport_5a1c3
Brian,Johnson,19770323,true,Johnson_c3a20
Crystal,Contreras,19950218,true,Contreras_197df
Tanya,Turner,19890813,true,Turner_4cf6b
Katelyn,Durham,20101015,false,Durham_3c09a
Nathaniel,Wilson,19571216,true,Wilson_0e0f4
Joseph,Long,19811125,true,Long_60d33
Mallory,Hall,20060326,false,Hall_08d8e
Bianca,Chavez,19850502,true,Chavez_13721
Victoria,Strickland,19530730,true,Strickland_c68d2
Scott,Jackson,20131029,false,Jackson_28199
Patrick,Smith,19720129,true,Smith_5b12e
Samuel,West,20020627,true,West_15f40
Dr.,Baker,19570801,true,Baker_7d36e
Haley,Baldwin,19650413,true,Baldwin_b3439
Joanna,Fernandez,19600803,true,Fernandez_f066e
Jeffrey,Berg,19700530,true,Berg_d03c9
Alexander,Wilson,19881111,true,Wilson_51998
David,Fuller,20110806,false,Fuller_be8d3
Laura,Kramer,19590203,true,Kramer_83e41
Melinda,Lambert,19511004,true,Lambert_baf5d
April,Cole,19610622,true,Cole_2b0a2
Jill,Thornton,19870415,true,Thornton_b9235
Holly,Riley,19740728,true,Riley_3e1f8
Beth,Kim,19930727,true,Kim_9dd39
Kelly,Thomas,19981227,true,Thomas_857e8
Teresa,James,20171115,false,James_0e2bf
Jasmine,Johnson,20071114,false,Johnson_571df
Brian,Wood,20030705,true,Wood_56446
Deborah,Estes,20161109,false,Estes_9f1fd
Jeremy,Knight,19851018,true,Knight_62030
Abigail,Mccoy,20071224,false,Mccoy_bfdb5
Chad,Sellers,19740103,true,Sellers_229c3
James,Terry,20040604,true,Terry_f9ef9
Rachael,Watson,20110202,false,Watson_696d8
Jeffrey,Poole,19570204,true,Poole_23f28
Matthew,Salazar,19560921,true,Salazar_3a12d
Christopher,Small,20161012,false,Small_d77b7
Noah,Smith,19951201,true,Smith_cb2fb
Steven,Mack,20010726,true,Mack_3b355
Casey,Castillo,19581116,true,Castillo_5d7af
Rachel,Poole,19760708,true,Poole_c5b79
Karen,Sutton,19701222,true,Sutton_8f42e
John,Martinez,20120502,false,Martinez_4a978
Michele,Harrington,19980805,true,Harrington_d91ff
Cheyenne,Brown,19930731,true,Brown_d0453
David,Turner,19761018,true,Turner_566a3
Brian,Carter,19750917,true,Carter_ba3db
Sheena,Ward,19730926,true,Ward_57d0c
Anthony,Carson,19560504,true,Carson_0248e
Janet,Zavala,19720116,true,Zavala_d92c9
Cynthia,Smith,19510905,true,Smith_9f8dc
Carla,Cannon,19521008,true,Cannon_73040
Lacey,Lopez,19610430,true,Lopez_e0368
Amy,Copeland,19891011,true,Copeland_f8791
Kristin,Jacobs,19600303,true,Jacobs_a9037
Antonio,Ferguson,20080710,false,Ferguson_b15e6
Isabella,DDS,19641031,true,DDS_e5225
James,Davidson,19551214,true,Davidson_6ca42
Holly,Mendoza,19800314,true,Mendoza_5b3a3
Jordan,Lopez,20061220,false,Lopez_a3222
Antonio,Ryan,20100909,false,Ryan_58f10
Raymond,Ware,20040815,true,Ware_7e89a
Alexander,Stafford,20060210,false,Stafford_0b5c1
Kevin,Clayton,19750708,true,Clayton_7f5be
Kristen,Rice,19550825,true,Rice_f0658
Joseph,Moore,19951107,true,Moore_09cdb
Bryan,Riley,19591003,true,Riley_5b5e5
Diana,Flores,19780329,true,Flores_a8dd7
Kathryn,MD,20090121,false,MD_6ff38
Deanna,Smith,19510416,true,Smith_774d5
Nancy,Miller,19850927,true,Miller_5789f
David,Horton,19740216,true,Horton_f7b67
Zachary,Esparza,19920429,true,Esparza_f3a96
Victoria,Moreno,19700701,true,Moreno_bd5d9
Douglas,Skinner,19910115,true,Skinner_42298
Timothy,Spencer,19600623,true,Spencer_3a5ae
Daniel,Oconnor,20061216,false,Oconnor_e0451
Ryan,Fitzgerald,19700912,true,Fitzgerald_ee76d
Natalie,Martinez,20180609,false,Martinez_0fdad
Joyce,Hayes,20060906,false,Hayes_9aa29
Amber,Morris,19640723,true,Morris_e7afd
Tiffany,Jackson,20040519,true,Jackson_5f3b2
Tiffany,Vasquez,20050517,false,Vasquez_5309a
John,Douglas,19990302,true,Douglas_3ee8d
William,Reed,19930216,true,Reed_6f17f
Nicole,James,19910107,true,James_113d1
Mrs.,Miller,19670212,true,Miller_1c8d0
Sarah,Miller,19900123,true,Miller_9f35c
John,Morrison,19550314,true,Morrison_be631
Sarah,Coleman,19500119,true,Coleman_db259
Daniel,Smith,19881110,true,Smith_65b16
Kurt,Butler,19640621,true,Butler_19820
Cody,Becker,19601216,true,Becker_dd317
Miss,Miller,19771105,true,Miller_4ae09
Craig,Bailey,19970713,true,Bailey_fac5d
Derrick,Campbell,19850110,true,Campbell_62bfc
Jennifer,Ibarra,19620914,true,Ibarra_85733
Timothy,Black,20080907,false,Black_5f7ab
Shawn,Blanchard,19910627,true,Blanchard_b5747
Brian,Johnson,20061214,false,Johnson_2b2ae
Patricia,Gray,19660319,true,Gray_00c0a
James,White,19870906,true,White_24be7
William,Smith,20070314,false,Smith_26446
Mrs.,Cummings,20080105,false,Cummings_07c76
Philip,Mills,19631102,true,Mills_efb5b
Emily,Berry,20061120,false,Berry_cafcd
Casey,Coffey,20040802,true,Coffey_702fc
Regina,Johnson,19530514,true,Johnson_ddc31
Steven,Waters,20070420,false,Waters_af24b
Joshua,Gonzalez,19800924,true,Gonzalez_181ae
Kimberly,Green,20171009,false,Green_ee3ee
Thomas,DDS,19931002,true,DDS_148bf
Robert,DVM,19500722,true,DVM_6a7ce
Miss,Lewis,19830121,true,Lewis_afe1c
Linda,Barajas,19851209,true,Barajas_f20c5
Amber,Jensen,20030523,true,Jensen_7b910
John,Owens,19670424,true,Owens_4cd37
Elizabeth,Benitez,19560323,true,Benitez_b00d5
Sarah,Smith,19680804,true,Smith_313dd
Jonathan,Hernandez,19981002,true,Hernandez_dbdaf
Benjamin,Stevens,19991112,true,Stevens_bc3a9
Isaac,Roth,19610102,true,Roth_53837
Lauren,Smith,19780801,true,Smith_55808
Nicole,MD,20090108,false,MD_14863
Emily,Vega,19960508,true,Vega_8e87d
Jesse,Stone,20040908,true,Stone_22f21
Nancy,Lucas,19830706,true,Lucas_94653
Thomas,Horne,19710718,true,Horne_46f11
Jo,Humphrey,19881031,true,Humphrey_7cd6e
Nicholas,Marquez,19900321,true,Marquez_2af02
Cathy,Todd,19640421,true,Todd_ff585
Vicki,Harmon,19880902,true,Harmon_dff18
Brent,Lloyd,19710621,true,Lloyd_6058d
Jonathan,Hill,19501214,true,Hill_066ad
Timothy,Kelly,19770420,true,Kelly_40a0b
Donna,Martinez,20011210,true,Martinez_6484f
Tammy,Miles,20140307,false,Miles_f20bf
Stephen,Fields,19580723,true,Fields_035fd
Paige,Kemp,19840331,true,Kemp_a2ce1
Hannah,Myers,19500909,true,Myers_96347
Tanya,Garcia,19781209,true,Garcia_ef161
Elizabeth,Moody,20120609,false,Moody_c026f
Christina,Murray,19791217,true,Murray_a46c7
Emma,Berry,19940107,true,Berry_c02ad
Rebecca,Santos,20030430,true,Santos_63969
Tammy,Williams,19630603,true,Williams_f709b
Lauren,DDS,19970628,true,DDS_a10fd
Amy,Reed,20000105,true,Reed_3f523
Peter,Holland,19740927,true,Holland_e8b74
Stephen,Martinez,19931220,true,Martinez_5be4b
Evan,Martinez,19890208,true,Martinez_af326
Stephanie,Smith,20170530,false,Smith_238e8
Robert,Schultz,20000530,true,Schultz_a9b3b
Steven,Price,19981115,true,Price_776f9
William,Park,19600914,true,Park_ed912
Cole,Butler,20091225,false,Butler_64360
Jessica,Prince,19951227,true,Prince_cdccc
Brian,Smith,19790302,true,Smith_a7f6d
Mark,Ortiz,20000801,true,Ortiz_f1a0d
Shane,Garcia,20051223,false,Garcia_4bf3f
Tammy,Lowe,20110205,false,Lowe_5d7be
Bonnie,Parsons,19991127,true,Parsons_0a982
Christopher,Gross,20031114,true,Gross_2742d
Jason,Hawkins,19541001,true,Hawkins_8aa4f
Diane,Lee,19880714,true,Lee_f8d94
Jeffrey,Rodriguez,19690718,true,Rodriguez_84bf3
Destiny,Thompson,20080630,false,Thompson_9c89b
Carol,Johnston,19680119,true,Johnston_d7864
Catherine,Cline,20060430,false,Cline_1d861
Joseph,Bond,19610827,true,Bond_f22b0
Whitney,Russell,19580213,true,Russell_13776
Joseph,Brown,19910411,true,Brown_defb3
Andrea,Cherry,19570204,true,Cherry_23f28
Ronnie,James,20170422,false,James_01204
Jesse,Wagner,19660816,true,Wagner_d2533
Jennifer,Johnson,19791230,true,Johnson_c6b02
Christina,Miller,19530425,true,Miller_84bb3
Amy,Collins,19641109,true,Collins_db540
Nathaniel,Curtis,19681205,true,Curtis_91975
Joann,Patel,20031113,true,Patel_929da
Daniel,Gonzalez,20060110,false,Gonzalez_c3c49
Donna,Harris,20030614,true,Harris_0bec1
Patricia,Gomez,20020611,true,Gomez_b4ae3
Christopher,Douglas,19551221,true,Douglas_f87d1
Thomas,Glover,19670814,true,Glover_24c25
Ryan,Fischer,19770812,true,Fischer_cefba
Briana,Turner,19810428,true,Turner_f21ce
Patrick,Williams,20100228,false,Williams_59630
Kathryn,Morris,19660605,true,Morris_b8363
Jonathan,Henry,19810227,true,Henry_25e89
Jonathan,Navarro,19610423,true,Navarro_4ad2f
Steven,Ryan,19950115,true,Ryan_6d2be
Matthew,Rodriguez,20050705,false,Rodriguez_ceffd
Laurie,Stewart,19810130,true,Stewart_e2151
Joseph,Ramirez,19550510,true,Ramirez_369ae
Eric,Harris,19500910,true,Harris_d49da
Amy,Townsend,20150715,false,Townsend_a378b
Jeffrey,Gutierrez,19610206,true,Gutierrez_2b526
Kenneth,Zimmerman,19681018,true,Zimmerman_e5a34
Jonathan,Guerrero,19840407,true,Guerrero_5350b
James,Thomas,19820128,true,Thomas_7fdf7
James,Bradshaw,20091129,false,Bradshaw_d24ff
Edgar,Moreno,19640513,true,Moreno_f9655
Margaret,Roberts,19941227,true,Roberts_e144b
Mary,Gonzales,19621119,true,Gonzales_2e9f5
Deborah,Ortiz,19660517,true,Ortiz_0a0c6
Jesse,Thomas,19561114,true,Thomas_1b760
Taylor,Torres,20060508,false,Torres_bd36e
Jennifer,Sampson,19680723,true,Sampson_4baf2
Jennifer,Shaffer,19760415,true,Shaffer_2de1f
Melanie,Griffith,19971102,true,Griffith_3f855
Michelle,May,19750723,true,May_c2621
Lori,Morales,19701012,true,Morales_b7f1d
Alexandra,Shelton,19870213,true,Shelton_6b100
Carl,Gonzalez,19501125,true,Gonzalez_b3448
Maria,Miller,19941221,true,Miller_208dd
Chad,Kelly,19700921,true,Kelly_3ff1b
Eileen,Davis,19520404,true,Davis_3a81f
Jacob,White,20041216,false,White_e37cf
Tony,Howard,19530211,true,Howard_af9f9
Randy,Franklin,19520222,true,Franklin_e2848
Taylor,Davidson,19791109,true,Davidson_72fa9
Nicole,Rivas,19941124,true,Rivas_0504f
Daniel,Martinez,19931201,true,Martinez_d7e33
Theresa,Potter,19580212,true,Potter_1d2e7
William,Kerr,19910124,true,Kerr_bc028
Erin,Anderson,19720902,true,Anderson_cf219
Carlos,Sawyer,19530407,true,Sawyer_fe2bb
Steven,Reyes,19791024,true,Reyes_bf926
Robert,Johnson,19640920,true,Johnson_1c15e
John,Kelley,19960928,true,Kelley_336ba
Melissa,Franklin,19980708,true,Franklin_12d0a
Travis,Davis,19501107,true,Davis_2bdb0
Adam,Bailey,19990424,true,Bailey_762d7
Crystal,Peterson,19680113,true,Peterson_1546f
David,Anderson,19841210,true,Anderson_73473
David,III,19550606,true,III_ec925
Jose,Mitchell,19740719,true,Mitchell_e9a71
Harry,Miller,19890613,true,Miller_4e2a7
Jay,Smith,19651121,true,Smith_3b694
David,Spence,19650425,true,Spence_b3b49
Alicia,Young,19940514,true,Young_177d1
Gregory,Cooper,20130725,false,Cooper_9adad
Michelle,Brown,20030817,true,Brown_6bc4f
Melissa,Johnson,19821119,true,Johnson_e6aec
Robert,Hunter,19761021,true,Hunter_7be8f
Ellen,Montes,19610714,true,Montes_29eaa
Madeline,Terry,19520922,true,Terry_ee4a7
Gregory,Mclean,19610801,true,Mclean_3b78d
Rebekah,Fischer,19691023,true,Fischer_af465
Wendy,Sexton,19880217,true,Sexton_36e61
Angela,Spencer,19980502,true,Spencer_071ed
Brent,Richards,20100609,false,Richards_0991a
Christina,Price,19860508,true,Price_fb35b
Christopher,Kim,20090806,false,Kim_92e5b
Kristie,White,19860924,true,White_23d7f
Eric,Anderson,19730724,true,Anderson_03c1d
Patrick,Moran,19541204,true,Moran_c755d
Kimberly,Dillon,20010618,true,Dillon_4d3a6
Michael,Morris,19790924,true,Morris_05ed3
Stephanie,Garcia,19530613,true,Garcia_08c97
Amber,Randall,19520910,true,Randall_fe7f8
Matthew,Morris,19981111,true,Morris_f9657
Brandon,Henry,19590409,true,Henry_7a559
Elizabeth,Jones,20100530,false,Jones_9bcaa
Manuel,Reyes,19760330,true,Reyes_6eeaa
Cindy,Blackburn,20001008,true,Blackburn_0c5fb
Mindy,Valentine,19790425,true,Valentine_db32c
Mary,Stevenson,19550911,true,Stevenson_b8080
Emma,Beltran,19860213,true,Beltran_02f6b
Matthew,Jacobson,19510412,true,Jacobson_496c2
Paul,Phillips,19920423,true,Phillips_77c12
James,Porter,19900703,true,Porter_fae10
David,Harrison,19841031,true,Harrison_930ed
Tara,Davidson,19861117,true,Davidson_c6707
Donna,Kelly,19621128,true,Kelly_105f4
Renee,Mayer,20050201,false,Mayer_405ab
Victor,Davis,19570103,true,Davis_14a8a
Marc,Abbott,20170825,false,Abbott_37158
Kevin,Flores,19560605,true,Flores_e810b
Sarah,Mayo,19930507,true,Mayo_7b671
Anthony,Morgan,19670114,true,Morgan_0938f
Sarah,Wong,19850327,true,Wong_55c8e
Tanya,Martinez,19760911,true,Martinez_f2732
Jacob,Lewis,19620916,true,Lewis_5fd90
Valerie,Spencer,20180310,false,Spencer_748b4
Kelly,Drake,19710114,true,Drake_f132c
Zachary,Foster,20111020,false,Foster_cbe39
Susan,Summers,19810701,true,Summers_a1e33
Stacy,Jones,19940909,true,Jones_c6f5d
Alicia,Roberts,20090924,false,Roberts_e0ffc
Charlene,Patterson,19860927,true,Patterson_5820e
Mike,Hudson,19860807,true,Hudson_e8f96
Nichole,Murray,19531028,true,Murray_20163
Anthony,Robinson,19870327,true,Robinson_f5b5f
Andrew,Sutton,19661215,true,Sutton_3c858
John,Munoz,20041009,true,Munoz_45102
Antonio,Gray,19710315,true,Gray_61484
Mallory,Bright,19541118,true,Bright_f5376
Zachary,Johnson,19741002,true,Johnson_276a6
Scott,Zimmerman,19560130,true,Zimmerman_881d6
Nicolas,Myers,20010618,true,Myers_4d3a6
Dakota,Silva,19790710,true,Silva_fff90
Cynthia,Crawford,19650925,true,Crawford_cd0ed
Larry,Smith,20131127,false,Smith_74650
Victoria,Hoover,19841101,true,Hoover_142a7
Carl,Shannon,19800401,true,Shannon_7d9db
Melissa,Hardy,19900304,true,Hardy_85b3c
Carolyn,Smith,19760418,true,Smith_9f207
Austin,Washington,20000525,true,Washington_8a0f3
Jacob,MD,19620226,true,MD_d5b01
Earl,Jackson,19901209,true,Jackson_cf975
Nicole,Simmons,19881121,true,Simmons_d12a6
Phillip,Hurst,19860713,true,Hurst_1496c
Hailey,Robbins,19861028,true,Robbins_c83d8
James,Taylor,19710430,true,Taylor_ea4fc
Andrea,Figueroa,20141023,false,Figueroa_3bc2c
Cassandra,Moreno,19680327,true,Moreno_b991d
Gregory,Pacheco,19631228,true,Pacheco_cc251
Shawn,Shelton,19630124,true,Shelton_9002f
Nicole,Huerta,19810701,true,Huerta_a1e33
Matthew,Hoffman,20050405,false,Hoffman_50cbc
Barbara,Hudson,19971028,true,Hudson_9d670
Sandra,Francis,19650418,true,Francis_d2a62
Rebecca,Ray,19910328,true,Ray_3a477
Tammy,Simpson,19720914,true,Simpson_09c27
Kyle,Clark,19610925,true,Clark_9af52
Sherry,Peterson,19691126,true,Peterson_c30b8
Kyle,Howard,20091021,false,Howard_6f476
David,Warren,19690718,true,Warren_84bf3
Brandon,Townsend,19890203,true,Townsend_f4ed3
Christopher,Ellis,19700514,true,Ellis_9c35a
Renee,Mccall,19941109,true,Mccall_d3515
Nicole,Valdez,19750518,true,Valdez_5b18f
Austin,Bird,19760515,true,Bird_86853
Matthew,Oliver,19720423,true,Oliver_94edc
Adam,Morrison,19800801,true,Morrison_f00bd
Kenneth,Koch,19660206,true,Koch_91551
Roger,Maddox,19810426,true,Maddox_6974f
Michael,Harris,20040522,true,Harris_04cac
Devon,Levy,19680625,true,Levy_a9d77
Alison,Wright,19540225,true,Wright_61ac5
Jennifer,Jones,20140426,false,Jones_f2ea1
Alexandra,Rosales,19530925,true,Rosales_80b2b
Erika,Wood,19520609,true,Wood_97bdb
Kristen,Dyer,19920620,true,Dyer_33883
Kristin,Higgins,19981219,true,Higgins_bc84f
Adrian,Martin,20080307,false,Martin_9a516
Joshua,Hunter,20070517,false,Hunter_3b836
Cindy,Wells,19730616,true,Wells_edfbd
Meredith,Shepherd,20161029,false,Shepherd_99664
Paula,Jackson,20100903,false,Jackson_cab67
Jacob,Woodard,20050821,false,Woodard_17b49
Michael,Hill,19770802,true,Hill_ec367
Maureen,Miller,19580407,true,Miller_2505f
Pamela,Brandt,19830821,true,Brandt_a033c
Matthew,Jr.,19500430,true,Jr._ab6e7
